Codigo_estrato;0001 Ceramica a mano;Peso 0001;0002 Barniz Negro;Peso 0002;0003 Ceramica Pintada;Peso 003;0004 Ceramica Gris;Peso 004;0005 Ceramica de Cocina;Peso 0005;0006 Ceramica Comun;Peso 0006;0007 Mortero;Peso 0007;0008 Fusayola;Peso 0008;0009 Campaniense;Peso 0009;0010 T.S. Italica;Peso 0010;0011 Marmorata;Peso 0011;0012 T.S. Sudgalica;Peso 0012;0013 T.S. Hispanica;Peso 0013;0014 T.S. Africana;Peso 0014;0015 T.S. Meridional;Peso 0015;0016 Paredes finas;Peso 0016;0017 Cascara de huevo;Peso 0017;0018 Paleocristiana;Peso 0018;0019 Vidriada;Peso 0019;0020 Lucernas;Peso 0020;0021 Anforas;Peso 0021;0022 T.S. Aretina;Peso 0022;0023 T.S. Focense;Peso 0023;0024 T.S. Hispanica tardia;Peso 0024;0025 Lucente;Peso 0025;0026 Terracota;Peso 0026;0098 Otras ceramicas;Peso 0098;0099 Residuos;Peso 0099;0101 Tagula;Peso 0101;X1;Y1;X2;Y2;X3;Y3;X4;Y4;Z1;Z2;Z3;Z4;Nivel;Peso_total;Numero_piezas
000332;2;17.3;0;0.0;5;51.3;1;5.7;2;34.6;6;64.3;0;0.0;0;0.0;1;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;19;49.5;0;0.0;445160.33;4209845.71;445159.63;4209844.25;445156.07;4209844.82;445159.99;4209841.77;313.49;313.49;313.46;313.46;2.0;224.5;36
000336;4;34.7;0;0.0;22;108.3;1;5.8;148;209.25;92;1567.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;13.1;2;7.3;1;8.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.4;1;118.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.3;27;113.2;0;0.0;445156.45;4209858.44;445156.43;4209857.93;445156.63;4209856.55;445156.31;4209856.6;313.9;313.88;313.87;313.86;1.0;2192.15;303
000337;0;0.0;0;0.0;15;150.8;1;7.9;3;40.2;54;658.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.6;0;0.0;1;7.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;142.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;62;201.4;0;0.0;445241.44;4209958.63;445244.01;4209959.67;445244.04;4209958.61;445241.83;4209957.69;318.01;318;318.03;317.99;0.0;1212.2;138
000338;1;8.0;0;0.0;3;25.2;0;0.0;1;30.0;9;156.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;20;77.2;0;0.0;445159.64;4209846.92;445159.65;4209846.08;445159.68;4209846.38;445158.97;4209847.03;313.27;313.11;313.1;313.14;0.0;296.9;34
000339;7;191.1;0;0.0;17;170.3;2;25.5;24;392.6;118;1877.5;1;24.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;36.9;8;66.6;1;3.7;0;0.0;0;0.0;0;0.0;2;11.7;2;585.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;54;223.3;0;0.0;445248.43;4209946.74;445249.33;4209947.08;445249.94;4209946.11;445248.87;4209945.6;317.91;318.05;318.01;318.07;0.0;3609.5;239
000341;6;61.9;0;0.0;12;70.0;2;10.1;7;43.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;14.5;0;0.0;0;0.0;1;1.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;10.5;0;0.0;445156.45;4209858.44;445156.43;4209857.93;445156.63;4209856.55;445156.31;4209856.6;313.7;313.66;313.61;313.62;2.0;211.60000000000002;38
000344;14;156.9;1;5.1;45;311.8;2;7.1;61;857.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;11;58.9;7;60.4;36;224.3;0;0.0;0;0.0;0;0.0;4;35.0;2;8.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;461;1739.9;0;0.0;445247.05;4209944.67;445250.09;4209946.04;445251.63;4209942.38;445248.73;4209941.07;318.26;318.37;318.32;318.2;1.0;3465.0;644
000345;19;342.9;0;0.0;29;255.1;5;86.7;33;689.0;117;1930.0;1;5.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;10.3;0;0.0;4;51.0;0;0.0;0;0.0;0;0.0;0;0.0;1;7.9;4;262.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;299;1190.0;0;0.0;445156.67;4209859.93;445159.12;4209859.47;445158.9;4209858.28;445156.45;4209858.33;313.87;313.96;313.96;313.92;1.0;4830.8;514
000348;2;47.4;0;0.0;11;137.7;1;15.4;5;121.8;41;805.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;45.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;38.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.3;99;400.0;0;0.0;445241.44;4209958.56;445243.63;4209959.59;445244.07;4209958.6;445241.67;4209957.72;317.84;317.85;317.86;317.82;0.0;1614.6;163
000349;6;94.3;0;0.0;17;184.1;0;0.0;17;352.3;42;654.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;18.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;98;328.3;0;0.0;445156.69;4209859.91;445159.1;4209859.17;445158.9;4209858.2;445156.58;4209858.13;313.64;313.62;313.51;313.42;1.0;1631.2;181
000350;1;8.2;0;0.0;8;120.2;2;14.0;8;161.8;39;618.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.8;0;0.0;2;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;316.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;16;74.5;0;0.0;445241.44;4209958.56;445243.63;4209959.59;445244.07;4209958.6;445241.67;4209957.72;317.73;317.55;317.49;317.43;1.0;1325.8;79
000351;22;414.0;0;0.0;54;551.7;5;34.7;30;546.6;205;3265.0;0;0.0;0;0.0;1;25.4;0;0.0;0;0.0;0;0.0;3;12.2;0;0.0;1;11.5;4;10.2;0;0.0;0;0.0;0;0.0;1;1.7;1;284.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;33.1;476;1905.0;0;0.0;445156.69;4209859.91;445159.1;4209859.17;445158.9;4209858.2;445156.58;4209858.13;313.41;313.57;313.49;313.33;2.0;7095.4;804
000353;1;19.0;0;0.0;5;65.7;0;0.0;1;18.8;17;263.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.3;0;0.0;0;0.0;0;0.0;0;0.0;3;208.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;16;68.0;0;0.0;445241.44;4209958.56;445243.63;4209959.59;445244.07;4209958.6;445241.67;4209957.72;317.18;817.16;317.16;317.22;2.0;645.3;44
000355;27;424.9;0;0.0;49;453.4;1;17.5;81;2047.6;302;4555.5;4;200.10000000000002;0;0.0;1;1.0;0;0.0;0;0.0;0;0.0;11;104.6;1;5.0;14;182.6;0;0.0;0;0.0;0;0.0;0;0.0;5;30.0;3;740.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;10.7;179;667.9;0;0.0;445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;0.0;9441.400000000001;680
000356;2;25.5;0;0.0;5;22.4;2;10.7;11;675.4;28;198.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;1.0;2;31.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;13;30.0;0;0.0;445161.28;4209846.74;445160.93;4209845.38;445156.46;4209846.23;445156.62;4209847.31;313.12;313.09;312.94;312.95;0.0;994.3;64
000357;5;87.3;0;0.0;31;155.2;0;0.0;15;204.8;74;1212.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;10;36.3;1;5.7;0;0.0;0;0.0;0;0.0;0;0.0;3;9.4;0;0.0;0;0.0;0;0.0;0;0.0;1;4.7;0;0.0;1;2.3;48;113.69999999999999;0;0.0;445158.67;4209814.94;445158.56;4209844.26;445156.21;4209844.57;445156.37;4209845.82;312.93;311.97;312.95;312.91;0.0;1832.3000000000002;189
000358;9;209.2;0;0.0;23;117.3;2;8.3;7;120.2;21;145.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;2.1;0;0.0;0;0.0;0;0.0;0;0.0;3;269.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;21.2;0;0.0;445156.69;4209859.91;445159.1;4209859.17;445158.9;4209858.2;445156.58;4209858.13;313;313.05;313.01;313.97;3.0;893.5000000000001;70
000359;0;0.0;0;0.0;1;10.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;4.9;0;0.0;445159.52;4209844.43;445159.58;4209844.31;445159.47;4209844.27;445159.42;4209844.35;313.06;313.06;313.05;313.03;0.0;18.1;5
000360;3;64.0;0;0.0;4;31.0;0;0.0;3;88.8;15;470.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;9.8;0;0.0;3;15.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;29.4;0;0.0;445248.37;4209946.77;445249.49;4209947.19;445249.88;4209946.34;445248.71;4209946.03;317.2;317.12;317.13;317.16;1.0;708.9999999999999;37
000361;0;0.0;0;0.0;3;24.8;0;0.0;0;0.0;6;75.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445241.71;4209958.66;445242.81;4209959.17;445243.24;4209958.21;445241.8;4209957.64;316.9;316.91;316.93;316.91;0.0;100.5;9
000362;1;6.7;0;0.0;12;132.7;0;0.0;3;121.7;45;1320.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;21.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.7;3;1456.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;18;83.6;0;0.0;445242.17;4209957.07;445244.73;4209958.05;445244.94;4209957.65;445242.32;4209956.66;317.72;317.77;317.69;317.65;0.0;3145.4;84
000366;1;21.8;0;0.0;16;217.2;2;13.1;29;510.0;234;3225.0;5;83.8;0;0.0;1;4.1;0;0.0;0;0.0;0;0.0;5;40.7;0;0.0;19;165.4;0;0.0;0;0.0;0;0.0;3;27.8;1;3.5;4;335.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;9.1;1287;4730.0;0;0.0;445163.13;4209864.93;445167.09;4209864.38;445166.66;4209861.08;445162.69;4209861.6;315.06;315.17;315.03;315;1.0;9387.3;1608
000372;21;398.79999999999995;0;0.0;97;936.2;5;49.5;93;1798.9;519;9535.0;9;310.6;0;0.0;1;7.2;0;0.0;0;0.0;0;0.0;7;51.4;0;0.0;18;119.2;3;10.2;0;0.0;0;0.0;4;26.8;7;45.0;3;530.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;481;4840.0;0;0.0;445163.13;4209864.93;445167.09;4209864.38;445166.66;4209861.08;445162.69;4209861.6;314.98;315.04;314.92;314.91;2.0;18658.800000000003;1268
000373;0;0.0;0;0.0;0;0.0;0;0.0;2;46.6;14;468.0;0;0.0;0;0.0;0;0.0;1;29.2;0;0.0;0;0.0;2;12.4;2;16.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;19.1;0;0.0;;;;;;;;;;;;;0.0;592.0000000000001;24
000374;24;341.4;0;0.0;62;563.7;7;77.1;81;1566.6;256;4134.9;1;19.0;0;0.0;1;8.9;0;0.0;0;0.0;0;0.0;4;49.0;1;6.6;8;55.099999999999994;2;8.6;1;1.0;0;0.0;0;0.0;1;16.5;9;769.9;0;0.0;0;0.0;1;2.3;0;0.0;0;0.0;1;7.4;820;3107.5;0;0.0;445160.04;4209841.28;445159.64;4209839.4;445158.61;4209839.68;445159.03;4209841.17;313.7;313.85;313.82;313.83;0.0;10735.5;1280
000375;10;135.2;0;0.0;55;471.6;5;62.1;68;1455.1;396;6120.4;5;57.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;9;55.1;0;0.0;4;57.5;0;0.0;0;0.0;0;0.0;0;0.0;3;15.6;5;231.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;260;1136.8;0;0.0;445163.13;4209864.96;445164.69;4209864.69;445164.02;4209861.5;445162.64;4209861.65;314.51;314.59;314.5;314.53;1.0;9798.1;820
000378;10;137.6;0;0.0;16;161.6;1;16.4;20;428.0;77;1555.0;7;64.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.1;0;0.0;0;0.0;0;0.0;1;2.3;1;1.8;0;0.0;0;0.0;1;12.9;8;579.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;351;1576.0;0;0.0;445159.87;4209840.58;445159.68;4209839.4;445158.69;4209839.67;445158.99;4209841.51;313.19;313.33;313.36;313.41;0.0;4539.6;494
000379;23;406.7;0;0.0;61;498.1;4;38.5;128;2258.0;448;6506.2;3;107.4;0;0.0;1;11.6;1;8.8;0;0.0;0;0.0;27;206.8;0;0.0;12;35.9;0;0.0;0;0.0;0;0.0;1;3.3;5;21.9;0;0.0;0;0.0;0;0.0;2;8.6;0;0.0;0;0.0;0;0.0;353;1241.7;0;0.0;445247.05;4209944.67;445250.09;4209946.04;445251.63;4209942.38;445248.73;4209941.07;318.26;318.37;318.32;318.2;1.0;11353.499999999998;1069
000382;30;392.09999999999997;1;11.3;131;1154.7;15;113.69999999999999;157;2300.3;670;8324.5;9;208.5;0;0.0;1;26.6;3;13.600000000000001;1;3.0;0;0.0;23;115.4;10;79.9;7;72.3;7;16.4;0;0.0;0;0.0;1;9.4;11;52.900000000000006;6;367.4;0;0.0;0;0.0;1;6.6;0;0.0;1;12.5;0;0.0;397;1546.0;0;0.0;445165.38;4209864.59;445167.03;4209864.38;445166.61;4209861.16;445164.55;4209861.41;314.65;314.84;314.68;314.6;1.0;14827.099999999999;1482
000385;1;25.2;0;0.0;0;0.0;0;0.0;2;14.0;8;76.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;13.4;2;54.8;0;0.0;0;0.0;0;0.0;0;0.0;1;7.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;5.8;0;0.0;445247.76;4209943.37;445247.99;4209943.29;445248.17;4209942.92;445248.04;4209942.63;317.73;317.71;317.64;317.71;0.0;197.70000000000002;19
000386;2;22.9;0;0.0;12;63.5;0;0.0;11;107.0;13;177.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;67;221.6;0;0.0;445158.99;4209840.76;445157.59;4209841.3;445157.78;4209841.73;445159.14;4209841.44;313.04;313;313.15;313.05;0.0;600.3;107
000388;5;57.9;0;0.0;7;222.3;1;10.7;25;436.6;53;840.0;1;19.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;24.0;0;0.0;1;16.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;4035.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;97;366.1;0;0.0;445165.38;4209864.59;445167.03;4209864.38;445166.61;4209861.16;445164.55;4209861.41;314.21;314.39;314.16;314.2;3.0;6029.400000000001;200
000389;2;39.7;0;0.0;1;15.1;0;0.0;3;50.0;24;261.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;12.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;129.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;24;67.5;0;0.0;445251.24;4209942.64;445251.26;4209942.88;445251.48;4209942.68;445250.99;4209942.15;317.55;317.63;317.68;317.59;0.0;575.1;57
000390;3;60.4;0;0.0;17;203.4;3;12.0;18;282.0;147;2215.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.6;6;39.9;0;0.0;5;48.4;0;0.0;1;1.5;0;0.0;4;21.2;0;0.0;3;250.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;580;2115.0;0;0.0;445161.38;4209852.78;445161.07;4209850.81;445159.2;4209851.07;445159.45;4209853.02;314.48;314.49;314.43;314.56;0.0;5252.4;788
000391;0;0.0;0;0.0;2;17.6;0;0.0;4;39.7;8;59.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.7;0;0.0;1;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;21;46.6;0;0.0;445249.65;4209946.08;445249.83;4209946.08;445250.78;4209944.25;445249.86;4209944.33;317.48;317.55;317.57;317.57;0.0;170.00000000000003;37
000392;23;297.8;0;0.0;28;253.5;3;24.0;212;3305.8;553;8648.0;0;0.0;0;0.0;1;3.0;0;0.0;0;0.0;0;0.0;10;84.9;9;76.0;159;1553.1;0;0.0;0;0.0;0;0.0;0;0.0;54;277.7;7;1562.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;20.3;717;2026.3;0;0.0;445240.46;4209945.84;445249.83;4209946.46;445250.18;4209945.65;445247.11;4209944.21;317.46;317.55;317.57;317.59;0.0;18132.4;1777
000393;2;92.1;0;0.0;7;57.5;0;0.0;12;203.9;132;2183.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.3;2;12.7;2;20.3;4;6.5;0;0.0;0;0.0;0;0.0;1;2.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;7.6;0;0.0;445165.76;4209864.51;445166.96;4209864.33;445166.8;4209863.36;445165.51;4209863.66;314.04;314.01;314.02;313.99;2.0;2591.2000000000003;168
000394;1;52.2;0;0.0;6;35.2;0;0.0;51;396.7;136;2080.9;1;14.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;52.1;3;14.1;16;207.0;1;2.6;0;0.0;0;0.0;0;0.0;4;14.2;1;100.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;87;265.8;0;0.0;445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;0.0;3235.6;314
000396;6;63.4;1;2.0;28;323.4;0;0.0;43;830.0;173;2905.0;0;0.0;0;0.0;2;15.9;0;0.0;0;0.0;0;0.0;8;58.2;0;0.0;12;100.3;2;6.4;0;0.0;0;0.0;0;0.0;5;9.4;3;241.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;201;855.0;0;0.0;445161.09;4209865.2;445164.68;4209864.63;445164.25;4209862.44;445160.89;4209863.37;;;;;81.0;5410.699999999999;484
000397;3;44.5;1;3.7;17;1619.0;1;7.2;19;324.9;117;1685.0;2;15.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;13.0;2;34.8;2;10.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;62.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;355;1310.0;0;0.0;445161.59;4209854.71;445160.97;4209850.83;445159.19;4209851.07;445159.71;4209854.87;314.16;314.07;314.15;314.07;0.0;5131.0;522
000398;1;17.5;0;0.0;0;0.0;0;0.0;0;0.0;10;97.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.3;1;1.2;0;0.0;0;0.0;1;7.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;17;56.4;0;0.0;445161.14;4209851.85;445160.93;4209850.81;445160.69;4209850.86;445160.72;4209851.64;314.12;314.07;314.09;314.07;0.0;184.0;31
000401;10;69.7;1;12.9;36;381.7;9;66.2;40;731.8;171;2970.0;1;22.8;0;0.0;1;5.9;0;0.0;0;0.0;0;0.0;5;27.2;0;0.0;14;119.5;0;0.0;1;1.4;0;0.0;0;0.0;7;52.8;2;204.1;0;0.0;0;0.0;0;0.0;0;0.0;1;32.8;0;0.0;700;2580.0;0;0.0;445161.59;4209854.71;445160.97;4209850.83;445159.19;4209851.07;445159.71;4209854.87;314.01;313.99;313.98;313.95;1.0;7278.8;999
000402;0;0.0;0;0.0;3;48.9;0;0.0;4;93.0;11;129.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;15.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;17;57.7;0;0.0;445162.78;4209862.79;445164.19;4209862.37;445164.12;4209861.94;445162.71;4209862.21;314.21;314.19;314.24;314.17;1.0;344.4;36
000403;2;53.0;0;0.0;9;118.0;1;10.9;13;454.9;60;1390.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.0;1;9.3;1;10.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;575.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;36;165.8;0;0.0;445161.09;4209865.2;445164.68;4209864.63;445164.25;4209862.44;445160.89;4209863.37;313.97;314.06;314.18;313.89;2.0;2791.3;128
000404;0;0.0;0;0.0;0;0.0;0;0.0;16;256.0;58;855.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;84.8;0;0.0;0;0.0;0;0.0;0;0.0;3;27.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;35;114.2;0;0.0;445248.63;4209946.03;445248.82;4209945.71;445249.9;4209946.29;445249.78;4209946.46;317.29;317.27;317.37;317.37;0.0;1338.3;120
000405;35;523.1;0;0.0;141;1317.5;15;178.1;104;1796.6999999999998;389;6210.8;0;0.0;0;0.0;2;15.7;0;0.0;0;0.0;4;8.2;4;25.7;0;0.0;4;25.7;11;26.9;0;0.0;0;0.0;0;0.0;4;19.5;1;137.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;6;86.5;600;2033.1999999999998;0;0.0;445161.59;4209854.74;445161.38;4209853.37;445159.52;4209853.79;445159.71;4209855.05;313.78;313.78;313.78;313.84;0.0;12405.200000000004;1320
000409;15;234.2;0;0.0;40;493.3;6;43.4;80;1450.0;292;4635.0;1;37.0;0;0.0;1;8.0;1;1.5;0;0.0;0;0.0;10;81.2;0;0.0;5;45.4;3;13.0;0;0.0;0;0.0;0;0.0;5;24.2;3;695.0;0;0.0;1;2.7;0;0.0;0;0.0;0;0.0;0;0.0;516;2310.0;0;0.0;445165.1;4209863.47;445166.81;4209863.14;445166.56;4209861.22;445164.63;4209861.44;313.97;314.16;314.13;314.06;1.0;10073.899999999998;979
000410;4;40.5;1;12.3;37;367.1;1;3.5;87;771.5;297;5430.0;1;6.4;1;7.8;0;0.0;1;4.4;0;0.0;0;0.0;7;58.0;1;8.6;4;21.4;0;0.0;0;0.0;0;0.0;0;0.0;4;29.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;10.5;355;1600.0;0;0.0;445161.09;4209865.2;445164.68;4209864.63;445164.25;4209862.44;445160.89;4209863.37;313.96;313.99;313.93;313.89;3.0;8371.8;802
000411;1;25.3;0;0.0;7;37.8;1;8.0;19;213.2;147;1617.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;12.3;0;0.0;38;232.6;0;0.0;0;0.0;0;0.0;0;0.0;15;95.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;21.1;70;168.9;0;0.0;445246.99;4209945.16;445249.79;4209946.17;445250.62;4209944.4;445247.73;4209943.43;317.13;317.19;317.31;317.24;0.0;2432.0;304
000412;22;458.0;1;2.1;29;212.0;8;69.5;70;1050.0;300;6190.0;3;115.0;0;0.0;1;3.2;0;0.0;0;0.0;0;0.0;13;185.2;0;0.0;9;76.0;2;4.1;0;0.0;0;0.0;0;0.0;8;56.3;2;192.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;194;320.0;0;0.0;445247.75;4209943.29;445250.77;4209944.16;445248.7;4209941.11;445251.53;4209942.29;317.64;317.49;517.57;317.55;0.0;8934.0;662
000413;1;10.5;0;0.0;3;21.3;0;0.0;2;37.1;10;122.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;447.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;17;54.6;0;0.0;445165.1;4209863.47;445166.81;4209863.14;445166.56;4209861.22;445164.63;4209861.44;314;313.8;313.62;313.5;2.0;693.4;36
000414;0;0.0;0;0.0;6;60.5;2;15.5;13;267.5;48;840.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;12.8;1;5.6;2;17.0;0;0.0;0;0.0;0;0.0;0;0.0;2;22.6;0;0.0;0;0.0;0;0.0;0;0.0;1;2.0;0;0.0;0;0.0;35;106.3;0;0.0;445164.99;4209863.02;445166.75;4209862.55;445166.54;4209861.16;445164.54;4209861.44;313.53;313.5;313.6;313.48;1.0;1349.7999999999997;112
000415;1;13.0;0;0.0;5;30.0;1;16.7;5;51.1;15;163.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;27.6;2;9.5;1;1.3;0;0.0;0;0.0;0;0.0;1;3.6;1;43.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445164.99;4209863.02;445166.75;4209862.55;445166.54;4209861.16;445164.54;4209861.44;313.53;313.5;313.6;313.48;1.0;358.80000000000007;34
